fecha,cielo,temp._(°c),sen._térmica_(°c),racha_máx._(km/h),precipitación_(mm),nieve_(mm),humedad_relativa_(%),prob._precip.__(%),prob._de_nieve_(%),prob._de_tormenta_(%),avisos,dirección_viento,velocidad_del_viento,localizacion_id
2024-08-30 11:00:00,Muy nuboso,24,24,35.0,0.0,0,77,Riesgo,0,25,Riesgo,SE,20,alcala-de-henares-id28005
2024-08-30 12:00:00,Nubes altas,26,26,34.0,0.0,0,58,Riesgo,0,25,Riesgo,E,23,alcala-de-henares-id28005
2024-08-30 13:00:00,Nubes altas,27,28,31.0,0.0,0,56,Riesgo,0,25,Riesgo,NO,22,alcala-de-henares-id28005
2024-08-30 14:00:00,Muy nuboso,28,29,25.0,0.0,0,51,60,0,60,Riesgo,N,15,alcala-de-henares-id28005
2024-08-30 15:00:00,Cubierto,29,30,19.0,0.0,0,56,Riesgo,0,60,Riesgo,NE,14,alcala-de-henares-id28005
2024-08-30 16:00:00,Intervalos nubosos con lluvia escasa,30,31,20.0,0.1,0,50,Riesgo,0,60,Sin riesgo,NE,10,alcala-de-henares-id28005
2024-08-30 17:00:00,Cubierto,31,33,14.0,0.0,0,52,Riesgo,0,60,Sin riesgo,NE,10,alcala-de-henares-id28005
2024-08-30 18:00:00,Poco nuboso,28,29,16.0,0.0,0,52,Riesgo,0,60,Sin riesgo,E,7,alcala-de-henares-id28005
2024-08-30 19:00:00,Cielo despejado,26,26,17.0,0.0,0,60,Riesgo,0,60,Sin riesgo,NE,9,alcala-de-henares-id28005
2024-08-30 20:00:00,Poco nuboso,24,24,9.0,0.0,0,75,25,0,25,Sin riesgo,NE,9,alcala-de-henares-id28005
2024-08-30 21:00:00,Poco nuboso,23,23,12.0,0.0,0,85,25,0,25,Sin riesgo,NE,6,alcala-de-henares-id28005
2024-08-30 22:00:00,Poco nuboso,22,22,14.0,0.0,0,90,25,0,25,Sin riesgo,NE,8,alcala-de-henares-id28005
2024-08-30 23:00:00,Cubierto,21,21,15.0,0.0,0,91,25,0,25,Sin riesgo,E,10,alcala-de-henares-id28005
2024-08-31 00:00:00,Muy nuboso,21,21,10.0,0.0,0,85,25,0,25,Sin riesgo,N,8,alcala-de-henares-id28005
2024-08-31 01:00:00,Muy nuboso,20,20,9.0,0.0,0,83,25,0,25,Sin riesgo,N,6,alcala-de-henares-id28005
2024-08-31 02:00:00,Nuboso,19,19,11.0,0.0,0,85,10,0,10,Sin riesgo,NE,3,alcala-de-henares-id28005
2024-08-31 03:00:00,Poco nuboso,19,19,14.0,0.0,0,92,10,0,10,Sin riesgo,O,2,alcala-de-henares-id28005
2024-08-31 04:00:00,Cielo despejado,18,18,13.0,0.0,0,91,10,0,10,Sin riesgo,NE,8,alcala-de-henares-id28005
2024-08-31 05:00:00,Cielo despejado,17,17,12.0,0.0,0,99,10,0,10,Sin riesgo,NE,9,alcala-de-henares-id28005
2024-08-31 06:00:00,Poco nuboso,17,17,10.0,0.0,0,96,10,0,10,Sin riesgo,E,5,alcala-de-henares-id28005
2024-08-31 07:00:00,Nuboso,17,17,10.0,0.0,0,93,10,0,10,Sin riesgo,E,7,alcala-de-henares-id28005
2024-08-29 12:00:00,Cubierto con lluvia escasa,23,23,16.0,0.1,0,65,95,0,70,Riesgo,E,9,alcobendas-id28006
2024-08-29 13:00:00,Cubierto con lluvia escasa,25,25,19.0,0.1,0,59,Riesgo,0,70,Riesgo,NE,8,alcobendas-id28006
2024-08-29 14:00:00,Muy nuboso,27,28,21.0,0.0,0,52,100,0,75,Riesgo,E,7,alcobendas-id28006
2024-08-29 15:00:00,Nubes altas,27,27,13.0,0.0,0,49,Riesgo,0,75,Riesgo,S,10,alcobendas-id28006
2024-08-29 16:00:00,Cubierto con tormenta y lluvia escasa,28,28,50.0,1.0,0,43,Riesgo,0,75,Riesgo,SO,5,alcobendas-id28006
2024-08-29 17:00:00,Cubierto con tormenta y lluvia escasa,27,28,9.0,1.0,0,61,Riesgo,0,75,Riesgo,S,31,alcobendas-id28006
2024-08-29 18:00:00,Nubes altas,25,25,61.0,0.0,0,65,Riesgo,0,75,Riesgo,NO,4,alcobendas-id28006
2024-08-29 19:00:00,Nuboso,24,24,24.0,0.0,0,51,Riesgo,0,75,Riesgo,NO,24,alcobendas-id28006
2024-08-29 20:00:00,Cubierto,22,22,19.0,0.0,0,62,80,0,65,Riesgo,NO,15,alcobendas-id28006
2024-08-29 21:00:00,Nubes altas,21,21,21.0,0.0,0,68,Riesgo,0,65,Riesgo,N,12,alcobendas-id28006
2024-08-29 22:00:00,Cielo despejado,21,21,22.0,0.0,0,82,Riesgo,0,65,Riesgo,NE,12,alcobendas-id28006
2024-08-29 23:00:00,Muy nuboso con lluvia escasa,21,21,23.0,0.1,0,82,Riesgo,0,65,Riesgo,N,14,alcobendas-id28006
2024-08-30 00:00:00,Cubierto,20,20,16.0,0.0,0,86,Riesgo,0,65,Sin riesgo,N,14,alcobendas-id28006
2024-08-30 01:00:00,Intervalos nubosos con lluvia escasa,20,20,24.0,0.1,0,89,Riesgo,0,65,Sin riesgo,N,10,alcobendas-id28006
2024-08-30 02:00:00,Poco nuboso,19,19,34.0,0.0,0,88,20,0,20,Sin riesgo,N,15,alcobendas-id28006
2024-08-30 03:00:00,Muy nuboso,19,19,27.0,0.0,0,87,20,0,20,Sin riesgo,N,18,alcobendas-id28006
2024-08-30 04:00:00,Cubierto,19,19,23.0,0.0,0,89,20,0,20,Sin riesgo,NE,17,alcobendas-id28006
2024-08-30 05:00:00,Nuboso,19,19,24.0,0.0,0,89,20,0,20,Sin riesgo,NE,14,alcobendas-id28006
2024-08-30 06:00:00,Cielo despejado,19,19,25.0,0.0,0,90,Riesgo,0,20,Sin riesgo,NE,15,alcobendas-id28006
2024-08-30 07:00:00,Cielo despejado,18,18,19.0,0.0,0,95,Riesgo,0,20,Sin riesgo,NE,15,alcobendas-id28006
2024-08-30 08:00:00,Cubierto,18,18,23.0,0.0,0,99,20,0,20,Riesgo,N,11,alcobendas-id28006
2024-08-30 09:00:00,Cubierto,20,20,17.0,0.0,0,89,Riesgo,0,20,Riesgo,NE,14,alcobendas-id28006
2024-08-30 10:00:00,Cubierto,22,22,34.0,0.0,0,83,Riesgo,0,20,Riesgo,E,10,alcobendas-id28006
2024-08-30 11:00:00,Cubierto,24,24,14.0,0.0,0,75,Riesgo,0,20,Riesgo,SE,21,alcobendas-id28006
2024-08-30 12:00:00,Cubierto,25,25,30.0,0.0,0,67,Riesgo,0,20,Riesgo,S,3,alcobendas-id28006
2024-08-30 13:00:00,Nubes altas,26,26,31.0,0.0,0,56,Riesgo,0,20,Riesgo,C,0,alcobendas-id28006
2024-08-30 14:00:00,Cubierto,28,29,25.0,0.0,0,52,50,0,50,Riesgo,NE,17,alcobendas-id28006
2024-08-30 15:00:00,Poco nuboso,29,29,21.0,0.0,0,47,Riesgo,0,50,Riesgo,NE,14,alcobendas-id28006
2024-08-30 16:00:00,Poco nuboso,29,29,23.0,0.0,0,45,Riesgo,0,50,Sin riesgo,NE,11,alcobendas-id28006
2024-08-30 17:00:00,Intervalos nubosos con lluvia escasa,30,30,22.0,0.1,0,45,Riesgo,0,50,Sin riesgo,NE,11,alcobendas-id28006
2024-08-30 18:00:00,Cielo despejado,27,28,22.0,0.0,0,59,Riesgo,0,50,Sin riesgo,NE,12,alcobendas-id28006
2024-08-30 19:00:00,Poco nuboso,23,23,20.0,0.0,0,79,Riesgo,0,50,Sin riesgo,NE,13,alcobendas-id28006
2024-08-30 20:00:00,Poco nuboso,24,24,12.0,0.0,0,76,25,0,25,Sin riesgo,NE,11,alcobendas-id28006
2024-08-30 21:00:00,Nubes altas,23,23,17.0,0.0,0,73,25,0,25,Sin riesgo,NE,7,alcobendas-id28006
2024-08-30 22:00:00,Nubes altas,23,23,17.0,0.0,0,79,25,0,25,Sin riesgo,N,11,alcobendas-id28006
2024-08-30 23:00:00,Muy nuboso,22,22,10.0,0.0,0,87,25,0,25,Sin riesgo,N,11,alcobendas-id28006
2024-08-31 00:00:00,Poco nuboso,21,21,10.0,0.0,0,85,25,0,25,Sin riesgo,E,6,alcobendas-id28006
2024-08-31 01:00:00,Cubierto,21,21,12.0,0.0,0,83,25,0,25,Sin riesgo,NE,7,alcobendas-id28006
2024-08-31 02:00:00,Muy nuboso,20,20,13.0,0.0,0,86,0,0,0,Sin riesgo,NE,8,alcobendas-id28006
2024-08-31 03:00:00,Cubierto,20,20,10.0,0.0,0,87,0,0,0,Sin riesgo,E,8,alcobendas-id28006
2024-08-31 04:00:00,Cielo despejado,19,19,15.0,0.0,0,78,0,0,0,Sin riesgo,E,5,alcobendas-id28006
2024-08-31 05:00:00,Muy nuboso,19,19,20.0,0.0,0,86,0,0,0,Sin riesgo,N,10,alcobendas-id28006
2024-08-31 06:00:00,Cielo despejado,19,19,11.0,0.0,0,90,0,0,0,Sin riesgo,N,10,alcobendas-id28006
2024-08-31 07:00:00,Nubes altas,18,18,5.0,0.0,0,91,0,0,0,Sin riesgo,NE,7,alcobendas-id28006
2024-08-29 11:00:00,Cubierto con lluvia escasa,23,23,19.0,0.1,0,68,85,0,65,Riesgo,E,10,alcorcon-id28007
2024-08-29 12:00:00,Intervalos nubosos con lluvia escasa,24,24,19.0,0.1,0,60,Riesgo,0,65,Riesgo,E,9,alcorcon-id28007
2024-08-29 13:00:00,Nuboso con lluvia escasa,25,25,18.0,0.1,0,55,Riesgo,0,65,Riesgo,E,8,alcorcon-id28007
2024-08-29 14:00:00,Nubes altas,26,26,21.0,0.0,0,49,100,0,70,Riesgo,SE,8,alcorcon-id28007
2024-08-29 15:00:00,Cubierto,27,27,18.0,0.0,0,46,Riesgo,0,70,Riesgo,SE,10,alcorcon-id28007
2024-08-29 16:00:00,Cubierto,27,27,46.0,0.0,0,44,Riesgo,0,70,Riesgo,SE,7,alcorcon-id28007
2024-08-29 17:00:00,Cubierto,28,28,15.0,0.0,0,47,Riesgo,0,70,Riesgo,SE,22,alcorcon-id28007
2024-08-29 18:00:00,Intervalos nubosos con lluvia escasa,25,25,19.0,0.8,0,52,Riesgo,0,70,Riesgo,C,0,alcorcon-id28007
2024-08-29 19:00:00,Nuboso,22,22,21.0,0.0,0,72,Riesgo,0,70,Riesgo,NE,12,alcorcon-id28007
2024-08-29 20:00:00,Intervalos nubosos con lluvia escasa,20,20,17.0,0.1,0,81,75,0,70,Riesgo,N,11,alcorcon-id28007
2024-08-29 21:00:00,Cubierto con lluvia escasa,20,20,25.0,0.1,0,77,Riesgo,0,70,Riesgo,E,11,alcorcon-id28007
2024-08-29 22:00:00,Cubierto con lluvia escasa,18,18,28.0,0.1,0,78,Riesgo,0,70,Riesgo,NE,15,alcorcon-id28007
2024-08-29 23:00:00,Nuboso con lluvia escasa,19,19,23.0,0.1,0,81,Riesgo,0,70,Riesgo,NE,18,alcorcon-id28007
2024-08-30 00:00:00,Intervalos nubosos con lluvia escasa,18,18,28.0,0.1,0,86,Riesgo,0,70,Sin riesgo,NE,13,alcorcon-id28007
2024-08-30 01:00:00,Intervalos nubosos con lluvia escasa,18,18,30.0,0.1,0,91,Riesgo,0,70,Sin riesgo,NE,17,alcorcon-id28007
2024-08-30 02:00:00,Muy nuboso,18,18,36.0,0.0,0,95,15,0,15,Sin riesgo,NE,19,alcorcon-id28007
2024-08-30 03:00:00,Muy nuboso,18,18,30.0,0.0,0,90,15,0,15,Sin riesgo,NE,22,alcorcon-id28007
2024-08-30 04:00:00,Nuboso,18,18,30.0,0.0,0,89,15,0,15,Sin riesgo,NE,19,alcorcon-id28007
2024-08-30 05:00:00,Poco nuboso,18,18,27.0,0.0,0,87,15,0,15,Sin riesgo,NE,18,alcorcon-id28007
2024-08-30 06:00:00,Cielo despejado,18,18,26.0,0.0,0,91,Riesgo,0,15,Sin riesgo,NE,16,alcorcon-id28007
2024-08-30 07:00:00,Poco nuboso,17,17,26.0,0.0,0,94,Riesgo,0,15,Sin riesgo,NE,16,alcorcon-id28007
2024-08-30 08:00:00,Poco nuboso,17,17,26.0,0.0,0,100,20,0,20,Riesgo,NE,16,alcorcon-id28007
2024-08-30 09:00:00,Cubierto,19,19,26.0,0.0,0,90,Riesgo,0,20,Riesgo,NE,15,alcorcon-id28007
2024-08-30 10:00:00,Cubierto,21,21,32.0,0.0,0,80,Riesgo,0,20,Riesgo,E,16,alcorcon-id28007
2024-08-30 11:00:00,Cubierto,23,23,39.0,0.0,0,77,Riesgo,0,20,Riesgo,E,16,alcorcon-id28007
2024-08-30 12:00:00,Cubierto,25,25,40.0,0.0,0,68,Riesgo,0,20,Riesgo,E,25,alcorcon-id28007
2024-08-30 13:00:00,Nubes altas,26,26,32.0,0.0,0,60,Riesgo,0,20,Riesgo,N,18,alcorcon-id28007
2024-08-30 14:00:00,Muy nuboso con lluvia escasa,27,28,33.0,0.1,0,54,55,0,55,Riesgo,NE,16,alcorcon-id28007
2024-08-30 15:00:00,Muy nuboso con lluvia escasa,28,29,30.0,0.1,0,52,Riesgo,0,55,Riesgo,NE,18,alcorcon-id28007
2024-08-30 16:00:00,Intervalos nubosos con lluvia escasa,28,28,28.0,0.1,0,44,Riesgo,0,55,Sin riesgo,NE,16,alcorcon-id28007
2024-08-30 17:00:00,Intervalos nubosos con lluvia escasa,29,29,27.0,0.1,0,43,Riesgo,0,55,Sin riesgo,NE,16,alcorcon-id28007
2024-08-30 18:00:00,Intervalos nubosos con lluvia escasa,27,27,25.0,0.1,0,49,Riesgo,0,55,Sin riesgo,NE,15,alcorcon-id28007
2024-08-30 19:00:00,Intervalos nubosos con lluvia escasa,25,25,21.0,0.1,0,61,Riesgo,0,55,Sin riesgo,NE,14,alcorcon-id28007
2024-08-30 20:00:00,Poco nuboso,23,23,18.0,0.0,0,74,20,0,20,Sin riesgo,NE,12,alcorcon-id28007
2024-08-30 21:00:00,Nubes altas,22,22,23.0,0.0,0,75,20,0,20,Sin riesgo,E,10,alcorcon-id28007
2024-08-30 22:00:00,Nubes altas,21,21,20.0,0.0,0,80,20,0,20,Sin riesgo,NE,14,alcorcon-id28007
2024-08-30 23:00:00,Cielo despejado,20,20,18.0,0.0,0,89,20,0,20,Sin riesgo,NE,12,alcorcon-id28007
2024-08-31 00:00:00,Poco nuboso,20,20,17.0,0.0,0,95,20,0,20,Sin riesgo,E,11,alcorcon-id28007
2024-08-31 01:00:00,Cubierto,20,20,16.0,0.0,0,91,20,0,20,Sin riesgo,E,11,alcorcon-id28007
2024-08-31 02:00:00,Muy nuboso,19,19,24.0,0.0,0,89,5,0,5,Sin riesgo,NE,10,alcorcon-id28007
2024-08-31 03:00:00,Cubierto,19,19,17.0,0.0,0,83,5,0,5,Sin riesgo,E,15,alcorcon-id28007
2024-08-31 04:00:00,Poco nuboso,19,19,23.0,0.0,0,80,5,0,5,Sin riesgo,NE,9,alcorcon-id28007
2024-08-31 05:00:00,Nuboso,18,18,17.0,0.0,0,83,5,0,5,Sin riesgo,NE,14,alcorcon-id28007
2024-08-31 06:00:00,Cielo despejado,18,18,12.0,0.0,0,85,5,0,5,Sin riesgo,NE,9,alcorcon-id28007
2024-08-31 07:00:00,Nubes altas,18,18,11.0,0.0,0,90,5,0,5,Sin riesgo,NE,7,alcorcon-id28007
2024-08-29 12:00:00,Muy nuboso con lluvia escasa,26,26,16.0,0.1,0,51,65,0,60,Riesgo,E,9,aldea-del-fresno-id28008
2024-08-29 13:00:00,Intervalos nubosos con lluvia escasa,27,27,18.0,0.1,0,46,Riesgo,0,60,Riesgo,E,6,aldea-del-fresno-id28008
2024-08-29 14:00:00,Cubierto,29,29,21.0,0.0,0,40,85,0,65,Riesgo,SE,7,aldea-del-fresno-id28008
2024-08-29 15:00:00,Cubierto,30,30,21.0,0.0,0,36,Riesgo,0,65,Riesgo,SE,8,aldea-del-fresno-id28008
2024-08-29 16:00:00,Muy nuboso,31,31,20.0,0.0,0,34,Riesgo,0,65,Riesgo,SE,8,aldea-del-fresno-id28008
2024-08-29 17:00:00,Muy nuboso con lluvia escasa,30,30,21.0,0.7,0,36,Riesgo,0,65,Riesgo,SO,10,aldea-del-fresno-id28008
2024-08-29 18:00:00,Cubierto con lluvia escasa,28,29,33.0,0.5,0,57,Riesgo,0,65,Riesgo,NE,12,aldea-del-fresno-id28008
2024-08-29 19:00:00,Muy nuboso,26,26,19.0,0.0,0,60,Riesgo,0,65,Riesgo,NE,20,aldea-del-fresno-id28008
2024-08-29 20:00:00,Nubes altas,24,24,16.0,0.0,0,60,40,0,40,Riesgo,N,9,aldea-del-fresno-id28008
2024-08-29 21:00:00,Poco nuboso,22,22,20.0,0.0,0,70,Riesgo,0,40,Riesgo,SO,10,aldea-del-fresno-id28008
2024-08-29 22:00:00,Poco nuboso,20,20,19.0,0.0,0,78,Riesgo,0,40,Riesgo,E,12,aldea-del-fresno-id28008
2024-08-29 23:00:00,Poco nuboso,20,20,18.0,0.0,0,80,Riesgo,0,40,Riesgo,NE,11,aldea-del-fresno-id28008
2024-08-30 00:00:00,Muy nuboso,20,20,11.0,0.0,0,81,Riesgo,0,40,Sin riesgo,N,11,aldea-del-fresno-id28008
2024-08-30 01:00:00,Poco nuboso,19,19,11.0,0.0,0,79,Riesgo,0,40,Sin riesgo,NE,6,aldea-del-fresno-id28008
2024-08-30 02:00:00,Poco nuboso,19,19,12.0,0.0,0,82,5,0,5,Sin riesgo,NE,7,aldea-del-fresno-id28008
2024-08-30 03:00:00,Nuboso,19,19,20.0,0.0,0,80,5,0,5,Sin riesgo,N,7,aldea-del-fresno-id28008
2024-08-30 04:00:00,Nuboso,19,19,21.0,0.0,0,85,5,0,5,Sin riesgo,NE,12,aldea-del-fresno-id28008
2024-08-30 05:00:00,Poco nuboso,18,18,18.0,0.0,0,86,5,0,5,Sin riesgo,NE,13,aldea-del-fresno-id28008
2024-08-30 06:00:00,Cielo despejado,18,18,23.0,0.0,0,91,Riesgo,0,5,Sin riesgo,NE,10,aldea-del-fresno-id28008
2024-08-30 07:00:00,Cubierto,18,18,24.0,0.0,0,94,Riesgo,0,5,Sin riesgo,NE,14,aldea-del-fresno-id28008
2024-08-30 08:00:00,Poco nuboso,18,18,28.0,0.0,0,97,15,0,15,Riesgo,NE,15,aldea-del-fresno-id28008
2024-08-30 09:00:00,Nuboso,21,21,29.0,0.0,0,85,Riesgo,0,15,Riesgo,NE,15,aldea-del-fresno-id28008
2024-08-30 10:00:00,Cubierto,23,23,30.0,0.0,0,77,Riesgo,0,15,Riesgo,NE,17,aldea-del-fresno-id28008
2024-08-30 11:00:00,Cubierto,25,25,25.0,0.0,0,67,Riesgo,0,15,Riesgo,NE,18,aldea-del-fresno-id28008
2024-08-30 12:00:00,Intervalos nubosos,27,29,36.0,0.0,0,70,Riesgo,0,15,Riesgo,E,15,aldea-del-fresno-id28008
2024-08-30 13:00:00,Nubes altas,28,29,24.0,0.0,0,57,Riesgo,0,15,Riesgo,NE,22,aldea-del-fresno-id28008
2024-08-30 14:00:00,Nubes altas,30,31,35.0,0.0,0,48,45,0,45,Riesgo,E,12,aldea-del-fresno-id28008
2024-08-30 15:00:00,Cubierto,31,32,33.0,0.0,0,44,Riesgo,0,45,Riesgo,NE,19,aldea-del-fresno-id28008
2024-08-30 16:00:00,Nubes altas,31,31,28.0,0.0,0,40,Riesgo,0,45,Sin riesgo,NE,17,aldea-del-fresno-id28008
2024-08-30 17:00:00,Poco nuboso,32,32,29.0,0.0,0,40,Riesgo,0,45,Sin riesgo,NE,15,aldea-del-fresno-id28008
2024-08-30 18:00:00,Nubes altas,31,31,26.0,0.0,0,41,Riesgo,0,45,Sin riesgo,NE,16,aldea-del-fresno-id28008
2024-08-30 19:00:00,Poco nuboso,29,29,21.0,0.0,0,45,Riesgo,0,45,Sin riesgo,NE,15,aldea-del-fresno-id28008
2024-08-30 20:00:00,Muy nuboso,28,28,18.0,0.0,0,50,15,0,15,Sin riesgo,NE,13,aldea-del-fresno-id28008
2024-08-30 21:00:00,Nubes altas,26,26,23.0,0.0,0,61,15,0,15,Sin riesgo,NE,11,aldea-del-fresno-id28008
2024-08-30 22:00:00,Nubes altas,23,23,16.0,0.0,0,71,15,0,15,Sin riesgo,NE,13,aldea-del-fresno-id28008
2024-08-30 23:00:00,Poco nuboso,21,21,16.0,0.0,0,77,15,0,15,Sin riesgo,N,10,aldea-del-fresno-id28008
2024-08-31 00:00:00,Cielo despejado,21,21,23.0,0.0,0,81,15,0,15,Sin riesgo,NE,10,aldea-del-fresno-id28008
2024-08-31 01:00:00,Muy nuboso,20,20,24.0,0.0,0,82,15,0,15,Sin riesgo,NE,14,aldea-del-fresno-id28008
2024-08-31 02:00:00,Nuboso,21,21,22.0,0.0,0,83,5,0,5,Sin riesgo,NE,15,aldea-del-fresno-id28008
2024-08-31 03:00:00,Nuboso,20,20,23.0,0.0,0,84,5,0,5,Sin riesgo,NE,12,aldea-del-fresno-id28008
2024-08-31 04:00:00,Poco nuboso,20,20,14.0,0.0,0,86,5,0,5,Sin riesgo,NE,14,aldea-del-fresno-id28008
2024-08-31 05:00:00,Cielo despejado,19,19,12.0,0.0,0,84,5,0,5,Sin riesgo,N,7,aldea-del-fresno-id28008
2024-08-31 06:00:00,Poco nuboso,19,19,9.0,0.0,0,82,5,0,5,Sin riesgo,N,7,aldea-del-fresno-id28008
2024-08-31 07:00:00,Nubes altas,19,19,9.0,0.0,0,83,5,0,5,Sin riesgo,N,5,aldea-del-fresno-id28008
2024-08-29 11:00:00,Cubierto con tormenta y lluvia escasa,22,22,16.0,0.1,0,75,90,0,70,Riesgo,E,8,algete-id28009
2024-08-29 12:00:00,Cubierto con tormenta y lluvia escasa,24,24,15.0,0.1,0,67,Riesgo,0,70,Riesgo,E,8,algete-id28009
2024-08-29 13:00:00,Cubierto con tormenta y lluvia escasa,25,25,19.0,0.1,0,59,Riesgo,0,70,Riesgo,E,7,algete-id28009
2024-08-29 14:00:00,Nubes altas,27,28,19.0,0.0,0,53,100,0,75,Riesgo,SE,8,algete-id28009
2024-08-29 15:00:00,Nubes altas,28,28,20.0,0.0,0,46,Riesgo,0,75,Riesgo,S,8,algete-id28009
2024-08-29 16:00:00,Cubierto,26,26,41.0,0.0,0,47,Riesgo,0,75,Riesgo,SO,11,algete-id28009
2024-08-29 17:00:00,Cubierto con tormenta y lluvia escasa,24,24,10.0,0.1,0,51,Riesgo,0,75,Riesgo,S,26,algete-id28009
2024-08-29 18:00:00,Cubierto,25,25,58.0,0.0,0,56,Riesgo,0,75,Riesgo,O,5,algete-id28009
2024-08-29 19:00:00,Poco nuboso,23,23,17.0,0.0,0,52,Riesgo,0,75,Riesgo,O,34,algete-id28009
2024-08-29 20:00:00,Cubierto,21,21,23.0,0.0,0,51,80,0,65,Riesgo,NE,11,algete-id28009
2024-08-29 21:00:00,Nubes altas,21,21,22.0,0.0,0,75,Riesgo,0,65,Riesgo,NE,11,algete-id28009
2024-08-29 22:00:00,Cubierto,20,20,23.0,0.0,0,84,Riesgo,0,65,Riesgo,NE,9,algete-id28009
2024-08-29 23:00:00,Cubierto con lluvia,20,20,32.0,2.0,0,82,Riesgo,0,65,Riesgo,E,14,algete-id28009
2024-08-30 00:00:00,Intervalos nubosos con lluvia escasa,19,19,27.0,1.0,0,87,Riesgo,0,65,Sin riesgo,E,23,algete-id28009
2024-08-30 01:00:00,Cielo despejado,19,19,15.0,0.0,0,91,Riesgo,0,65,Sin riesgo,E,16,algete-id28009
2024-08-30 02:00:00,Poco nuboso,18,18,24.0,0.0,0,97,20,0,20,Sin riesgo,N,10,algete-id28009
2024-08-30 03:00:00,Poco nuboso,18,18,20.0,0.0,0,96,20,0,20,Sin riesgo,NE,16,algete-id28009
2024-08-30 04:00:00,Poco nuboso,18,18,16.0,0.0,0,96,20,0,20,Sin riesgo,NE,11,algete-id28009
2024-08-30 05:00:00,Cubierto,18,18,19.0,0.0,0,100,20,0,20,Sin riesgo,NE,11,algete-id28009
2024-08-30 06:00:00,Cubierto,17,17,31.0,0.0,0,100,Riesgo,0,20,Sin riesgo,NE,13,algete-id28009
2024-08-30 07:00:00,Cielo despejado,17,17,15.0,0.0,0,100,Riesgo,0,20,Sin riesgo,NE,17,algete-id28009
2024-08-30 08:00:00,Cubierto,17,17,25.0,0.0,0,100,25,0,25,Riesgo,NE,11,algete-id28009
2024-08-30 09:00:00,Cubierto,19,19,22.0,0.0,0,97,Riesgo,0,25,Riesgo,NE,17,algete-id28009
2024-08-30 10:00:00,Cubierto,21,21,24.0,0.0,0,87,Riesgo,0,25,Riesgo,E,13,algete-id28009
2024-08-30 11:00:00,Cubierto,24,24,22.0,0.0,0,78,Riesgo,0,25,Riesgo,SE,17,algete-id28009
2024-08-30 12:00:00,Cubierto,25,25,25.0,0.0,0,59,Riesgo,0,25,Riesgo,NE,5,algete-id28009
2024-08-30 13:00:00,Nubes altas,26,26,37.0,0.0,0,52,Riesgo,0,25,Riesgo,N,11,algete-id28009
2024-08-30 14:00:00,Nubes altas,27,27,22.0,0.0,0,50,55,0,55,Riesgo,N,20,algete-id28009
2024-08-30 15:00:00,Cubierto con lluvia escasa,28,28,16.0,0.1,0,50,Riesgo,0,55,Riesgo,NE,12,algete-id28009
2024-08-30 16:00:00,Poco nuboso,29,29,16.0,0.0,0,47,Riesgo,0,55,Sin riesgo,NE,8,algete-id28009
2024-08-30 17:00:00,Muy nuboso,29,30,15.0,0.0,0,50,Riesgo,0,55,Sin riesgo,NE,9,algete-id28009
2024-08-30 18:00:00,Poco nuboso,27,28,15.0,0.0,0,61,Riesgo,0,55,Sin riesgo,NE,8,algete-id28009
2024-08-30 19:00:00,Poco nuboso,25,25,16.0,0.0,0,70,Riesgo,0,55,Sin riesgo,N,10,algete-id28009
2024-08-30 20:00:00,Poco nuboso,24,24,10.0,0.0,0,79,25,0,25,Sin riesgo,NE,10,algete-id28009
2024-08-30 21:00:00,Nubes altas,23,23,12.0,0.0,0,84,25,0,25,Sin riesgo,NE,7,algete-id28009
2024-08-30 22:00:00,Poco nuboso,22,22,20.0,0.0,0,87,25,0,25,Sin riesgo,NE,8,algete-id28009
2024-08-30 23:00:00,Cubierto,21,21,20.0,0.0,0,88,25,0,25,Sin riesgo,E,12,algete-id28009
2024-08-31 00:00:00,Cubierto,20,20,14.0,0.0,0,85,25,0,25,Sin riesgo,E,13,algete-id28009
2024-08-31 01:00:00,Muy nuboso,20,20,9.0,0.0,0,87,25,0,25,Sin riesgo,E,9,algete-id28009
2024-08-31 02:00:00,Muy nuboso,19,19,14.0,0.0,0,87,5,0,5,Sin riesgo,NE,6,algete-id28009
2024-08-31 03:00:00,Poco nuboso,19,19,14.0,0.0,0,89,5,0,5,Sin riesgo,E,10,algete-id28009
2024-08-31 04:00:00,Cielo despejado,18,18,15.0,0.0,0,91,5,0,5,Sin riesgo,NE,9,algete-id28009
2024-08-31 05:00:00,Poco nuboso,18,18,13.0,0.0,0,91,5,0,5,Sin riesgo,N,11,algete-id28009
2024-08-31 06:00:00,Cielo despejado,17,17,16.0,0.0,0,90,5,0,5,Sin riesgo,N,10,algete-id28009
2024-08-31 07:00:00,Nubes altas,17,17,16.0,0.0,0,91,5,0,5,Sin riesgo,E,12,algete-id28009
2024-08-29 12:00:00,Muy nuboso con lluvia escasa,25,25,27.0,0.1,0,61,90,0,70,Riesgo,E,8,alpedrete-id28010
2024-08-29 13:00:00,Muy nuboso con lluvia escasa,26,26,26.0,0.1,0,51,Riesgo,0,70,Riesgo,SE,14,alpedrete-id28010
2024-08-29 14:00:00,Cubierto con tormenta y lluvia escasa,26,26,28.0,0.1,0,52,95,0,70,Riesgo,SE,14,alpedrete-id28010
2024-08-29 15:00:00,Cubierto con tormenta y lluvia escasa,24,24,28.0,0.1,0,55,Riesgo,0,70,Riesgo,SE,16,alpedrete-id28010
